,timestamp_TW,uuid,ucid,upid,problem_number,exercise_problem_repeat_session,is_correct,total_sec_taken,total_attempt_cnt,used_hint_cnt,is_hint_used,level
15112577,2019-07-29 09:30:00 UTC,pRTY7OiXkQgj8/7ZJPx1LJDhVrgPIGK+79NqlRxu1R8=,UukST5Jm3oHVK7g3ktel5joKNlCYBQJIX/A+GOGyjG4=,UzS8KRc5ZnNRXHy6R8SfX2HAICElRIv/S3eGEXnAuKc=,1,1,0,34,1,0,1,0
15112802,2019-07-30 14:30:00 UTC,pRTY7OiXkQgj8/7ZJPx1LJDhVrgPIGK+79NqlRxu1R8=,UukST5Jm3oHVK7g3ktel5joKNlCYBQJIX/A+GOGyjG4=,krTzW0GPvpb5mgx2ixSaEjHimV4gLBLBRzPV9y8wP9k=,26,2,0,25,1,0,1,1
15113825,2019-07-24 23:00:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,dXvYZmfaKMbF66x3mpE4pJ0jkJN4QiDScmpt91rwZ24=,GJEtxbLQbEfi7DEIq89NZQhqQhGtgR3eg1hG1Ul9+zI=,3,1,0,28,1,0,1,0
15115361,2019-07-24 22:15:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,h+NYyIV/YL/gV0WjaGT5tfnqaubKmWS6ytdWBeSLFjc=,SnjZF0vFvRyv46er356VljQLC/Nz+cK25GkpnnEH//U=,6,1,0,16,1,0,1,0
15116938,2018-08-26 16:00:00 UTC,TBw5tcYN6AoEttAz8F0+PqAy0Xdmpi3/sT8lJ0LRLSk=,oAoQyh9NT0lXlshN6sYYNSMTizpgCVqITEKcEthrDZU=,E8Q+iTfHkwC8DPuWVPKbkFWaYsRr9nGuxhIpxPlByg4=,1,1,0,25,1,0,1,0
15120315,2018-09-26 16:45:00 UTC,wj3v8rvBQTpK8FK47OdZghF74bEXjBl1YLas/7+Wp+k=,kMuoC+eQQa4BoXGIOrWnpGSbT1PXLpzzyQcXgGIK8Us=,kPQgWUV6n2kxTqZUizNTfsztakmEvWA28jTbkuxBxPo=,26,1,0,60,1,0,1,1
15120838,2018-09-30 10:15:00 UTC,IAWYR42lDG0XufInjBh/g1uYDhBM7uuf9sGJeEO+LO4=,CPI+5YCeEmhqdk6znJeii6jJUNl1QWGEvwCUJ6uLflg=,QmmAyNaPprqPn7OqgUMFfJmiOEOGPeSeAnp9Mz/ewZk=,5,1,0,7,1,0,1,1
15120841,2018-09-21 13:15:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,+tVk3DLjXUKiZ3/hK6CJAl3Z8sfp093/2DwLqCsFgMA=,urbYIxruolMslX5M9FUQaAfb8rN2+dVqDXagktvv2Mg=,3,1,0,4,1,0,1,0
15122346,2018-09-21 12:45:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,IttU7X/dI6br6pFlzFNdqVSEFYzU5wvX2yFKtVdqbjs=,qtcFC27Yue2lhC3yFe62m0zCUrq0OkVJLjvE9U0RVh4=,3,1,0,10,1,0,1,0
15123477,2018-10-30 15:45:00 UTC,NSVTflWsrZ9ik5sY+GUmTHKFULU3nW/GHeDOyebRNCQ=,f7095rj+E71WXpZHXMkEExF0RcHXLX3GBHaoIK6/1GM=,1seieG5LhyXEMdBAdDUGnvTUTlEl3HyHYu7gLxTlvzo=,3,1,1,47,3,2,0,0
15124316,2018-10-09 16:30:00 UTC,9SgNlDjJycgGdjrzBt7AZBN6AFHupfn3ewBDfAWsNdQ=,qkyb1eQM8HrW/1r3sz2c+00GK5edqo/fzRXXgF53eTI=,PVACT5A5ZX0af0+PlI7gwFN0pHBfrts+jEzAaG6d4OE=,3,1,1,66,7,3,0,0
15127334,2019-03-07 20:00:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,0o4JbsG6rcRJSeQKtJ2tAUo1PL+wlyvYlEr/nB4zkOo=,9rKTJWprgLwMiSpcGZey8PEJgmQA3q2DcImh1c7ji70=,3,1,0,14,1,0,1,0
15127667,2019-03-20 20:45:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,wfMjYGAyGx53y31nrto5i3wNTb3XBzevOPyNMNAwplA=,lGmMe1AKdn/oCkbpY9dqeZN/9IZtFFrv8+HVI9AER8I=,2,1,0,7,1,0,1,0
15130435,2019-04-23 12:45:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,kWC7tp+Ms6zrg+kHdqOvEhUdKpT4PZOSEDZvFE9v2sE=,LvCmcr3C/a5aN1iNaFrEw80y2TTS66J6CUBVc5r/uWQ=,8,1,1,97,2,0,1,0
15131861,2019-04-30 16:45:00 UTC,wj3v8rvBQTpK8FK47OdZghF74bEXjBl1YLas/7+Wp+k=,odpQo0xwxNj77x4vDVOFe0SsN91+KI8cS8ytWOMB02Q=,FyTMY4yN6F2fhBMxkk15tG+9zu5KFPjoZd32caWt6xQ=,22,2,1,82,2,1,0,0
15132738,2019-01-02 22:45:00 UTC,ozZ7UMrB76ja30zP6fdfomn5NnAl0fbbqP3npNzAQ8U=,KVumCxlGcZIZ8c8xC2wj9/EVY1hSqjb33TZDX0OIaE4=,Q4UEihItuXl3pAytjQ38WrihzHfjY3r+duz8xCcoglA=,8,1,1,12,2,1,0,0
15135594,2019-01-10 14:45:00 UTC,egBmoioJTU2qgNm2Qn715iDOxSJzywPYbfBqbRxxkk8=,ad/P0gKMpXTOaZ/ShZQX2Y5m7BBidPE5CT858fakoAo=,WzFK0FfLY7U+ly9NZRHvrkRWUDmSC0vgYX/FUViy+Lw=,6,1,0,19,1,0,1,0
15143707,2019-03-13 13:30:00 UTC,Ak47yNgwKXMoUS2aALWRhlcGYz6gXgYIu+7YsCwH70Y=,R8DtELOi6cThZOCqTX6c+wNDtTcGGuaAufw4vCdQPsw=,gJ7ODv3ZaINfaYYH6aOjZG7BAF0bgAxPVhpl2ZPD21k=,5,1,1,827,15,5,0,0
15145562,2018-12-20 15:45:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,LZ/ZUlrBjPGOINJvKHRijqW+RIVb5QgOmkc74aK/8IY=,9z0cTJWRSlzj2MNr1OgZEPD/7s2T3+P2jhPSQrOGqS0=,2,1,0,29,1,0,1,0
15145874,2018-12-10 13:00:00 UTC,fQnb3lzosPacNsUgP6E/+mfKEbXYYiDifqRell7OiIQ=,JZfQaPLUEZBed+XMOOWufLndpgukChiiKsqH/d+cxlI=,0N0sb5lCPNuOO2cARBhDpkRyiCWeajdEP2/NdYIyUns=,60,3,0,7,1,0,1,2
15147586,2018-12-12 17:00:00 UTC,wj3v8rvBQTpK8FK47OdZghF74bEXjBl1YLas/7+Wp+k=,B1sKmLxXJgGq4v5V6OiiviSQvlRRVdG+VPhw5mtnB2A=,vk2SiWSYoXoFecxSLfAmVf5LmnW5ynUt7yIvTAJbYU4=,10,2,0,42,1,0,1,0
15147746,2018-12-20 12:30:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,8+Ui8a/IXrjCEk/AeDlbsOtigJFg7t61Q9NwMy8Qzhw=,WT3cuJ6nIw/sbqPoUqfvaR3vqwl67FbxBahBr7+k8iM=,23,2,0,20,1,0,1,1
15148208,2018-12-25 13:00:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,7lZW5SB9whu/nq0QJ1pCSdPhmnwhRqHIldZ1Fu9tZfc=,7gEJWiKghL1sYTZ1dKBSzvDU3N4D1gc/WY0wIYIkzTM=,3,1,0,9,1,0,1,0
15149727,2018-12-22 09:30:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,0o4JbsG6rcRJSeQKtJ2tAUo1PL+wlyvYlEr/nB4zkOo=,rKoXl11zPd4JvuL47MR3X7C3gSycBFR10IuY/AjybEM=,9,1,0,96,1,0,1,1
15150617,2018-12-06 12:45:00 UTC,+cJPYP5VKQfAqaO1BQEUKQITXgLwTT76pci8kkLokJE=,hWfAiJgEzK9NSh1jxPBGRiCGV+lYwQ/qoXFxJbFyoWM=,bq8aupbsPjcP/ez/jm5nZ3bTeXeJXyXiKELcNlG34PI=,5,1,0,10,1,0,1,0
15150799,2018-12-04 16:45:00 UTC,+cJPYP5VKQfAqaO1BQEUKQITXgLwTT76pci8kkLokJE=,eeZVLiOU7OQMzmiBBpfdNeiopHtz9V4xk1B4/c7f4ok=,boVeJmNRnhK2ErAZZ1dNhsQ4uNUTCenC8IIvEdl9XSA=,19,1,0,38,1,0,1,1
15150818,2018-12-22 20:45:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,eTxJnM9Mi8xeXIVDEEXgbm2AcOlh2CKQJVDx80DnkoQ=,iO1+ueL/C6OaPF8b3i6S9vdou0PnEsCahO+cAQT3EC4=,5,1,0,10,1,0,1,1
15151606,2018-12-19 21:15:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,F4GmvS4Bi2uZWkbTIc/2nAey1+AXYlAgQWpQcuY9HOA=,Au49rorXyj2BdFIoXYABdG+M8Mglt1ZLCv2IrEYRi4A=,7,1,0,41,1,0,1,1
15156128,2018-12-26 22:00:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,vANSd42hTmOLeN7SdvJlNigKaY6CjHCx2iVDaWBVKgE=,+RO/5a7tkfvOo3bpNtv8geMdoXjhP+vdWWQZEywfSYs=,78,5,0,46,1,0,1,3
15156341,2018-12-18 20:15:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,xCOPGQ151m467iuNwHOaIi4ZTipNvQ4/0wB+zcxGjLQ=,6om5y5ogI5vfobNHYxPdIUsuUSGa6A+XY3FusAL4Rpo=,22,2,0,25,1,0,1,3
15159618,2018-12-06 12:45:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,0o4JbsG6rcRJSeQKtJ2tAUo1PL+wlyvYlEr/nB4zkOo=,ClPL9W/z3feUSrcA0+1jnVeiHqIYcIroTtfk+rx4gMw=,3,1,0,30,1,0,1,0
15160344,2018-12-20 10:00:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,F4GmvS4Bi2uZWkbTIc/2nAey1+AXYlAgQWpQcuY9HOA=,SGd2xEyWJsiqeNewlkMjbxuA5vmpzB7WViOmZkv/vxk=,9,1,0,20,1,0,1,2
15161179,2018-12-27 12:30:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,bSU4MMcM8YSzI9yAlKY0lW+EtDZDkSak/+wCG1Ncz4I=,pDxKnhfYqM80Z5h5kJdYViI9LxXn59Moc0Kgms5Dp0Q=,5,1,0,15,1,0,1,1
15161521,2018-12-21 08:45:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,d7EhDMIrDeTrwHOcqUhYpiwc4yQMwmZ/8RjcPpojXzc=,wb8/lYEu/ydRPAoJOdk1fCA9JoCuC9blOpknRHXibCA=,4,1,0,18,1,0,1,0
15162351,2018-12-20 16:00:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,0o4JbsG6rcRJSeQKtJ2tAUo1PL+wlyvYlEr/nB4zkOo=,g0YDzkIdz8vSfxqSFB22uoHjeGyynFDDWgsHXFNM130=,3,1,0,99,1,0,1,0
15167166,2018-10-14 23:45:00 UTC,TBw5tcYN6AoEttAz8F0+PqAy0Xdmpi3/sT8lJ0LRLSk=,kvCAt3kZ/mwV1jD2HyUqAQX8S4PUPR33jaGc4hW10Mc=,QFlNBf6JLzojilZTCRLk7S9iU854UTxI11wd0N1Z6IQ=,4,1,0,14,1,0,1,0
15169836,2018-11-06 16:30:00 UTC,9SgNlDjJycgGdjrzBt7AZBN6AFHupfn3ewBDfAWsNdQ=,IN2rf9N8yr1JT9tAJXei08vWhgCbmljAZ141KO0Bdto=,E7rWNTlgtWMq/D8fQTh5th+EKkXm6Yvif5G7QPMpDsY=,8,1,1,29,1,5,0,0
15174689,2018-11-30 09:15:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,5KQ7wVusODIGXeR77YTjuxxWFJmiYmgbaEGhEYj+nLA=,HPv3NJ/wxrWBlqgZgt5bw+SI112F55TQmhuOejnALtE=,4,1,0,157,1,0,1,0
15176886,2018-12-17 16:30:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,8+Ui8a/IXrjCEk/AeDlbsOtigJFg7t61Q9NwMy8Qzhw=,WEMYsci9TV37ul2jDrp7v91MLnmRBzO0mVHsrDoJDhg=,4,1,1,52,5,1,0,0
15177100,2018-12-23 21:15:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,Gxwblz42IsMsZNyQ/o1AOV2zvb9lGbE/lk8NAHtE3uc=,jbGefcEntBezJZchZexr6WC9ApoltVcfPuTlKDRX1tA=,28,2,1,3,1,0,1,1
15177167,2018-12-11 16:45:00 UTC,9SgNlDjJycgGdjrzBt7AZBN6AFHupfn3ewBDfAWsNdQ=,d7EhDMIrDeTrwHOcqUhYpiwc4yQMwmZ/8RjcPpojXzc=,wb8/lYEu/ydRPAoJOdk1fCA9JoCuC9blOpknRHXibCA=,11,1,1,19,41,3,0,0
15178986,2018-12-17 16:15:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,LcAN7TMK1vKQDUSPxjKDIARJeOwJX98jW9S6vZylVKs=,yEn5WKAZDVzEE7xUPdLrHk2FE9uNDiUC6OZ1flGGImc=,8,1,1,21,4,1,0,1
15180628,2018-12-24 21:15:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,LeuXSh3STu/nWMAZErkg2yygA7NPJjux0zmz6eutQZM=,5V7ErpFeFBB8U3yC/7wbPwF7ULMC3FnzHyQ81WGG914=,18,2,0,8,1,0,1,2
15182819,2018-10-25 12:45:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,HMhzLW9miVf0WLDDX9F7g67mAm9td0TfHSo8TeZQj5M=,eRgzHe0ymuveUtcP/Xzh7aYmIFQZoSCQggycLhE/dJ0=,7,1,0,14,1,0,1,0
15183636,2018-10-15 21:45:00 UTC,DSlKztiNNxdail3Q5DfWzOe6Wt5/PNdBVPYDDP5twfk=,ItQToCzXe/WAeMATDm4tC8gEsJil65dsJph2puJeiSQ=,IZwCzdd0HRZznE5pX0oO3op6qBjXX/C9IVlD3XCpKaY=,4,1,0,48,1,0,1,0
15184071,2018-10-27 22:00:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,rwtEkQkEDS3aQkE+XIosHysCXQU9C8iB14xc1kQC/k0=,ap2zOQws3Dgme771VQW3y3VLmChHoglgJ8PVzxtbklc=,5,1,0,12,1,0,1,0
15186718,2018-11-21 13:45:00 UTC,Ak47yNgwKXMoUS2aALWRhlcGYz6gXgYIu+7YsCwH70Y=,5ONBvVe9aUAWqO62Iz9waAwTucWIMbiDHCrXaLI33gI=,P9O+OkAidF29qDm44l7pFCi6DZOpbjddbdxhEu+dlqc=,21,1,1,34,2,1,0,0
15189487,2018-11-05 20:45:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,dVKfHzCsi1dOBhd343bsUNF4dowsiANnvRBkWqToitg=,X9D3HT3hNgiS1WnCwfQ91CeYjBPZFxy9XyE5cZthRks=,1,1,0,5,1,0,1,0
15189881,2018-11-11 20:15:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,ZilXWSbduOENN7B3A3JpDKyx61nNdU+D7av0CVJeIL0=,EaGHk8162YTPcsN2/Kj8V3LFGBX51uJQ50IHDDezUXo=,1,1,0,9,1,0,1,0
15189921,2018-11-05 20:45:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,O/KjGB9rr8dvio3EBiuDvoL1cg/22EZaZV1FxmkURKc=,UOlIMSWnW8lYPRnByiyI2gcd82KoEjK8N4DTr2vJpLE=,1,1,0,11,1,0,1,0
15190117,2018-11-10 16:45:00 UTC,wj3v8rvBQTpK8FK47OdZghF74bEXjBl1YLas/7+Wp+k=,FYcSOmLQ15uJo7MMKj/zGR2neWU4YI50GUDT/kc9Y2I=,XgQIV0jhb7AqrLLNZql1kANFR7zlsZAxI9NqIDocMqY=,13,2,0,82,1,0,1,0
15190770,2018-11-28 13:30:00 UTC,Ak47yNgwKXMoUS2aALWRhlcGYz6gXgYIu+7YsCwH70Y=,/m+oiUSO1lBCPvQ6LkUyCbWdd7ML4X1IxxuUa8QcDMo=,CqQK5tnFtSu5QjdoF1ikkFYApEjruTsU+M5YAct9Ji0=,5,1,0,72,1,0,1,0
15191645,2018-11-19 16:15:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,XPjtEuV2qgexNe8re/JecZlBLnzABLhXY2kd8BFHlRg=,s8lYzwbVWcnp1fJbUkaRGjtvmjQDSoVSaijjuzQbogQ=,2,1,0,6,1,0,1,0
15191973,2018-11-21 16:30:00 UTC,+LOEhC1Af8u5reucTjugcN+qEoCecDA+jvHBpUSFJMY=,UJx6vGY4lwuup0V3VTTKZmE76AogRe5ecQHc+Yly1YM=,RhbMryUwvhllT6fP/eFTHS0Z2emQFWfugKljI0vQb/k=,4,1,0,55,1,0,1,0
15193948,2018-11-14 13:15:00 UTC,Ak47yNgwKXMoUS2aALWRhlcGYz6gXgYIu+7YsCwH70Y=,aQtj+vhFKWn0qz527tbi3q254EkieQ0rqf8dS5yw+m0=,WAgBO7hBRwVGMEZZ3luFHnXt+ADJ7njtl/gxjk+cW/g=,4,1,0,17,1,0,1,0
15195402,2018-12-27 09:45:00 UTC,+cJPYP5VKQfAqaO1BQEUKQITXgLwTT76pci8kkLokJE=,TvBq4rNq8Bfuxgn+XZqr6qR9rSetLyfNd6vwdxaOk28=,Frw4pV/jjHXDe5GwEEfczVjRRSsjbqqlZJ3lh6S6lcg=,14,1,1,79,2,1,0,2
15195695,2018-12-12 16:30:00 UTC,+LOEhC1Af8u5reucTjugcN+qEoCecDA+jvHBpUSFJMY=,UJx6vGY4lwuup0V3VTTKZmE76AogRe5ecQHc+Yly1YM=,+wdhw2f5Ra2BfDRlvUIA4OWLDQgA0gGq/2rVQ61ocoM=,6,1,1,60,1,2,0,0
15195858,2018-12-04 17:15:00 UTC,9SgNlDjJycgGdjrzBt7AZBN6AFHupfn3ewBDfAWsNdQ=,GKsTLPdjoFT5L8MFLduUaKOBTgtAz0RjoP8E5qYsmF8=,PLnfaFmmSG3rx5fN980VqoWiKqnZN1ycF0o2k4TEFeE=,5,1,1,55,4,3,0,0
15195904,2018-12-06 12:30:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,TvBq4rNq8Bfuxgn+XZqr6qR9rSetLyfNd6vwdxaOk28=,+q17IHNvOCkq4sSYjjyk4ATipfJFO+QtanL3hqJib40=,2,1,1,18,3,0,1,0
15196986,2018-12-05 13:30:00 UTC,Ak47yNgwKXMoUS2aALWRhlcGYz6gXgYIu+7YsCwH70Y=,/m+oiUSO1lBCPvQ6LkUyCbWdd7ML4X1IxxuUa8QcDMo=,WEA+kJC66W4p6bhsb8VbbV9Gu8BadO2AowvRh9UNeNA=,12,1,1,61,11,2,0,0
15198643,2018-12-19 21:00:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,8+Ui8a/IXrjCEk/AeDlbsOtigJFg7t61Q9NwMy8Qzhw=,IEMzzmnICbm5bPoyDlEDrRd7+xeZmedQl5uMr1uXaR4=,15,1,1,53,2,1,0,0
15200146,2018-12-18 21:00:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,4SBeVrJgh8ZwvSY6e/VWdSa0DJUHDRe/l7oRV8lcMlQ=,RlWNn5akXNQH8eDm4az3dqcpl1mcNXxwSbfPwtwFhHA=,9,1,0,14,1,0,1,1
15200387,2018-12-22 09:00:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,YHd/e3w70NYiywYoX7X1Iv07iYY6CT1jAd9BayAdg7o=,n/kqSmFaErYwww1IrZncL5y8lp79L9CmTm9Mm89z6Nw=,13,1,0,32,1,0,1,4
15200724,2018-12-23 21:15:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,Gxwblz42IsMsZNyQ/o1AOV2zvb9lGbE/lk8NAHtE3uc=,YIkci6HVwvaNW1VR6ULlLm0OEglSPdvysld19lQEA7Y=,29,2,0,28,1,0,1,1
15201801,2018-12-11 19:30:00 UTC,+cJPYP5VKQfAqaO1BQEUKQITXgLwTT76pci8kkLokJE=,UvC6kSISYOndybh30jYllToowJOirq81gPZsMmHnsNo=,sgkLg0z2DM1vvAM1HBPFE/Cb4byhY7Ep5b2EgtgImAo=,7,1,0,35,1,0,1,0
15203721,2018-12-05 20:30:00 UTC,4x0V+hCIYpGelduIzTyMNF/6NtZvMVbpD0NUe3ro8hI=,HiffIWPAC1YJDwu8WRYatMOmxW/ufbs1/6A6HoWj1dU=,FKwrQPwMyFpmEO959X+ehKx0BCGZ7IBZNLH1ov1Xoas=,4,1,0,10,1,0,1,0
15204077,2018-12-17 17:00:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,3nGnL8DTmGw+c/xyCRcMO0ZPv1fw3aecHbw/ZjJC5KY=,9UUhdZqs4MJk9uPjquW6C5vPjXY+FCzPcTy5MwWX37w=,6,1,0,51,1,0,1,0
15204176,2018-12-06 15:45:00 UTC,YlhDYVQs+h4fH/0ZkYUXVFmEGDAtnUVbk+veoR9PCR0=,jzZTTPgsrcp5fCBd4ZAAgShAZ0EC+8/YuLGSwXDOZQY=,xkDJ/quvo9KcSiyGSrYaEzQR+rSBVoP2Szr/50bWOlA=,6,1,0,11,1,0,1,0
15205061,2018-12-20 15:45:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,PbVYI1CRNaSeyeEyzq2xT68tf/hq17mof2B8FYiM+io=,w6coBBpRab12qgJhHV6kyYNaUSZ71m2Iuis3u/L+LpM=,5,1,0,40,1,0,1,0
15205064,2018-12-22 09:30:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,Sz/KKL9ywpxyPJ7heAWEqkt/tf/nbDP5b4f1m7EbBVk=,7CdP+rjCk2v3JZg6ZXvGqly1kiuwvLgSRADHZ6g/wMM=,9,1,0,27,1,0,1,1
15205069,2018-12-25 12:45:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,FJV9jFDQLQAIAZoc7YboSSkQOkS3dNtCQAVDL874AKM=,YFkz6jLhlhjmXTJqeM/gMDvBoFqvBs/8aloofiV684E=,9,1,0,7,1,0,1,0
15205941,2018-12-05 10:45:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,T+rWMKiJgE6rmRdVUFc0WOeDY0RVPhl0EYU/hS4dlSc=,+gziwwEeseXHLaCXiYqihUie01vL+0z7bqCb7kx1cb0=,5,1,0,15,1,0,1,1
15207253,2018-12-05 11:00:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,F4GmvS4Bi2uZWkbTIc/2nAey1+AXYlAgQWpQcuY9HOA=,1UtIrcMA7V8QoSWKpkJv7QrYKBdRNGAvtE4xw1O7Whc=,3,1,0,9,1,0,1,0
15207561,2018-12-05 10:45:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,T+rWMKiJgE6rmRdVUFc0WOeDY0RVPhl0EYU/hS4dlSc=,WqOiQg8xtSxyYIusTskXmoQqYOkLIscUybRYvJP8Jcc=,3,1,0,7,1,0,1,0
15208289,2018-12-10 13:00:00 UTC,fQnb3lzosPacNsUgP6E/+mfKEbXYYiDifqRell7OiIQ=,JZfQaPLUEZBed+XMOOWufLndpgukChiiKsqH/d+cxlI=,0N0sb5lCPNuOO2cARBhDpkRyiCWeajdEP2/NdYIyUns=,34,2,0,8,1,0,1,2
15209242,2018-12-19 09:00:00 UTC,+cJPYP5VKQfAqaO1BQEUKQITXgLwTT76pci8kkLokJE=,zX5HAUpRYC4F7YPNs5tUeBqVi++rEmPUfsAtHpoZmEQ=,ReYTrw3plH2Tj3PiTJ9ZKZEftLMkxSsbJG/G480z/8s=,23,2,0,11,1,0,1,1
15209413,2018-12-04 10:15:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,6U61DyP2lMcrqSxLp8pU4JOtVvXq/BnxM/YXDVtOMbQ=,IcHmXYoY3U94EP+erG7M2l7xpw3rcjlFJEvONnH+/nQ=,8,1,0,16,1,0,1,1
15210050,2018-12-22 09:45:00 UTC,Wukk7jaUyRT+9slno5E2dfl2MmGu8gr9fm/VZfbMjds=,A4uyvCQoQk/eDtSbRh4VQSkKghw1lxAz3hTuikhchB8=,jxlEuFkP22KembBnhCqyTu/kHDFf+etYXsct+PrrzVs=,5,1,0,26,1,0,1,1
15217960,2018-10-30 15:45:00 UTC,NSVTflWsrZ9ik5sY+GUmTHKFULU3nW/GHeDOyebRNCQ=,nBwPY4ITPn4irJXI7w5Vv522X8MdSZdwqehjg03kgBE=,DGqZ4uXNcR+FS6rzclQIYUHC6ABkIrnZklDEG9B3fro=,1,1,1,99,6,3,0,0
15220567,2018-10-27 22:00:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,rwtEkQkEDS3aQkE+XIosHysCXQU9C8iB14xc1kQC/k0=,BAw+DwNI/zrkpH2neQEN64jaPWsK7+WPWgAhW04VS2I=,3,1,0,17,1,0,1,0
15226688,2018-11-02 19:30:00 UTC,wj3v8rvBQTpK8FK47OdZghF74bEXjBl1YLas/7+Wp+k=,ip5uBacJ1fPhAi+v1Uymms6Ie5bRJCPNau3ZoyRwiKo=,yXo797Zm0PkGm8qdyKLxvvqzteNznB2ttO5pZ+BnEnY=,35,2,0,3,1,0,1,3
15228488,2018-11-30 09:15:00 UTC,dT6MCCk97cFngXtRX63bS87OijiKgJpKlCwykYzc1Wo=,5KQ7wVusODIGXeR77YTjuxxWFJmiYmgbaEGhEYj+nLA=,3yZURZlGZic/RYwJNNzS6x8R1sARDA9QgHyl44VBFv0=,5,1,0,47,1,0,1,0
15228896,2018-11-11 21:00:00 UTC,m8YEBkYtpPjrlfIPFARTiM3pKLX7k55yoUIjhFPGEqI=,F4GmvS4Bi2uZWkbTIc/2nAey1+AXYlAgQWpQcuY9HOA=,iNOZvVRV+tPWj/crY3No1i2RZBNvgjC/FW2u0UlYD6g=,5,1,0,11,1,0,1,1
